longitude,latitude,GIS_ACRES,YEAR_,FIRE_NAME,weight_hist,weight_recent
-118.15210141723912,35.30358206524818,170.0369,2011,JAWBONE 2,5.141879322697145,1.26797182993124
-117.25453200421255,33.80658559169396,167.3494,2011,GARZA,5.1260415815971685,1.2640662910602924
-116.64037858646628,32.66957320997946,160.2964,2011,BARRETT,5.083243666221218,1.2535124550655532
-118.92529710706448,34.89714233491936,155.2015,2011,GRAPE,5.05114684043246,1.2455974752738828
-117.20530809837034,34.39570082148625,143.4112,2011,ROUNDUP,4.972664785777794,1.226244038872143
-116.48051172402268,32.713872435265955,141.8243,2011,RIDGE,4.961615203495768,1.2235192454285724
-118.25632039489214,35.38038179225867,138.65,2011,QUAIL,4.939139292391186,1.217976753988361
-117.52624265484636,34.686327591683266,138.5002,2011,EL MIRAGE,4.938066034952149,1.2177120919623667
-118.67602966651093,35.50269348799274,135.8848,2011,COW,4.919139696181254,1.2130449142829338
-119.63975448085992,35.22585087784257,134.3597,2011,TUPMAN,4.9079356795434,1.210282037796088
-118.34192796395122,34.77845033512028,132.5602,2011,LIGHTNING,4.89455231252866,1.2069817401229366
-120.57152579997965,35.398254755371845,129.6425,2011,MARCOS,4.87246458503759,1.2015349735832692
-119.89745872245264,34.820010356348256,124.81,2011,HURRICANE,4.83477283236304,1.1922403018080872
-118.47654224541908,35.41680750304343,120.4073,2011,PEAK,4.79915100861327,1.183456068221331
-118.49688264333386,33.433100186375704,117.999,2011,BANNING,4.779115089714876,1.1785152714512068
-117.97365223449347,34.70132482928094,113.5577,2011,EAST,4.741078626195151,1.1691355950281668
-117.87072331128023,34.570811569701895,108.0505,2011,RIVERBED,4.691811077689855,1.156986367145915
-119.96632686084413,34.700448669637275,107.0067,2011,GOAT,4.682193262237039,1.1546146430555
-117.0745948522126,34.656053521458,104.6856,2011,ABIGAIL,4.660468648969111,1.1492574193808234
-117.51505115961587,33.753457434664924,102.8208,2011,TRILOGY,4.642666336013779,1.1448674230549
-116.71366683142399,33.92394795627252,98.981,2011,CABAZON,4.604980167935805,1.1355741284242786
-117.08774960785026,34.53787045037178,97.54586,2011,CAHUILLA,4.590522023583901,1.1320087939228698
-119.46195395646073,35.21202585723414,86.58503,2011,ELK 2,4.472610092927956,1.1029320698106204
-118.37362018459497,34.74039687545742,82.12325,2011,PARK,4.420324446122829,1.090038588050753
-118.45100115073662,34.79079409392141,80.12396,2011,CHARLIE,4.39597835521943,1.0840349159501284
-116.70512942761987,33.92361486321808,78.90387,2011,WHITEWATER,4.380824287143696,1.080297968771288
-117.16544822861235,33.992898651529444,71.13065,2011,SAN TIM,4.278479057981979,1.0550599459861005
-119.85889758997352,35.31312331313219,69.24511,2011,SEVEN,4.251990697250143,1.0485279966498398
-117.10757125670204,34.09169728349889,67.3874,2011,FLORIDA,4.2251885971333465,1.0419186801337788
-120.12465837193167,35.04295542651166,65.54086,2011,BUCKHORN,4.197816195063467,1.0351687288875575
-116.94515054337006,33.46248388170572,64.58863,2011,SAGE,4.183402357757115,1.0316143203690629
-119.16183204508292,34.32385947469639,60.44737,2011,FOOTHILL,4.118181036072543,1.0155309404573885
-118.81959839846076,34.29469553371427,58.85123,2011,COLLINS,4.091861983171252,1.0090407419181116
-118.27534218820362,34.706348112782685,57.09016,2011,INDIA,4.061996286347351,1.001675951755337
-116.07615901170841,33.58806873407411,56.77666,2011,THEODORE,4.056584887898269,1.000341517327115
-116.9089667096285,34.10529629900106,54.85623,2011,MOMYER,4.022781068085512,0.9920055979916601
-116.60034559897342,33.45913936223442,54.52419,2011,CANYON,4.016818781650672,0.9905353162586784
-117.2075239135057,34.33880786546454,54.30179,2011,ARROWHEAD,4.012805276901354,0.9895455981727314
-116.88135456882041,33.901902181162505,52.32206,2011,FREE,3.9763501292228733,0.9805558694351753
-116.93401977130313,33.55898629855745,50.76545,2011,WAYMAN,3.9467229383127167,0.9732498941066122
-118.24679075181405,34.481879992179486,50.53924,2011,HUGHES,3.9423434592870157,0.9721699278752284
-117.17251703591174,33.8858913075607,46.07224,2011,LAGO,3.851683442978429,0.9498134431026344
-118.55161812852253,34.79082074702517,42.16852,2011,NEENACH,3.7651115259127637,0.9284650711916368
-120.3030050799281,35.40499495354857,39.01207,2011,RED,3.6891811585965613,0.9097408731404902
-118.33928284275022,34.67691618604613,36.84941,2011,LANCASTER,3.6336153919152023,0.8960385237777795
-116.08558270070048,32.62123885094232,35.89542,2011,BORDER 12,3.608087424101859,0.8897434044194099
-119.7493368620477,34.83727877462313,35.07863,2011,ALISO,3.5857007232983333,0.8842229119685914
-117.30891053151065,33.75826837282351,33.41822,2011,STEELE,3.5385860753264744,0.8726045828215534
-117.03728101536198,34.087048800661876,32.88799,2011,MILL,3.5230606743292454,0.8687760660716608
-116.71937726132549,33.5613589132911,32.03907,2011,PONY,3.4976908005568657,0.8625199322238102
-117.15384807366782,34.70569965492157,30.29758,2011,STODDARD 3,3.443540778263119,0.8491667011288019
-115.58749885643856,33.19494407011268,30.27678,2011,ALAMO,3.4428759692018334,0.849002761232688
-118.3301016312822,34.46497066428785,29.46317,2011,EMMA,3.4165184129646864,0.8425030678876874
-116.85871330890477,33.89814371931479,29.17255,2011,VALLEY,3.4069325706466653,0.8401392282752405
-118.0030235254339,34.736225813113236,27.7058,2011,EAST,3.357099192940357,0.8278504686299094
-118.03591466241683,34.6939594937049,27.30478,2011,PERKINS,3.343030694980057,0.8243812197456808
-118.68700164579262,34.352241943566426,25.9407,2011,TAPO,3.2936381543120574,0.8122011691755898
-118.67175749371239,34.558318872211586,25.89026,2011,CROSSOVER,3.29176413925597,0.8117390427523777
-117.16920677152204,34.34723225261264,25.70178,2011,DEEP,3.284730229850747,0.8100045020484095
-118.23009734050173,34.575570822620854,12582.28,2010,CROWN,9.440124227589482,2.1063764307231136
-119.88557225675203,35.061213134306236,2037.966,2010,COTTON,7.62019809559482,1.7002960214328322
-118.4116836663903,35.06614642621034,1637.727,2010,WEST,7.401674999891697,1.6515369280924637
-118.89946163030189,34.841970014178266,1311.36,2010,POST,7.179582322109819,1.6019813533311995
-120.58342447672725,34.654692006,1219.537,2010,BEAR CREEK,7.107046204818001,1.585796357863331
-120.32042101560864,35.32991543185563,1150.365,2010,POZO,7.048703474003068,1.5727783349930982
-117.5011686834197,33.85802981091018,1028.212,2010,MCKINLEY,6.936548739881008,1.5477532312070383
-116.81754693776736,32.894025080299265,953.3414,2010,MONTE,6.861021469066304,1.5309008191745797
-119.78550727184545,35.115680441646205,947.4343,2010,WASH,6.85481251971188,1.5295154153107735
-117.46558335014952,34.03130207727454,717.2241,2010,PEDLEY,6.576781637341492,1.4674783400012597
-116.90279753715764,33.65707499395748,705.6747,2010,CACTUS,6.560570446857862,1.4638611344724506
-118.27120492586828,34.4280294412755,692.8006,2010,BRIGGS,6.542184599337812,1.4597586973708372
-116.51399550478565,32.61989158055439,684.3978,2010,COWBOY,6.529999399630864,1.457039811808785
-117.0035990222148,33.66402597902359,522.2162,2010,SKINNER,6.259994762966388,1.3967936339890221
-119.83988870851007,34.95651760351182,356.9384,2010,166,5.880360904556363,1.3120858703642269
-119.28110772728665,35.01122710386048,330.066,2010,METSON,5.8023177512707615,1.2946720890731223
-118.9375892443684,35.50953616627378,285.9098,2010,ADOBE,5.65916788064723,1.2627310355156665
-116.85886931581739,33.987372512183946,255.7537,2010,POTRERO,5.548117259610382,1.237952292659132
-116.77351539673977,32.95349178926991,254.9384,2010,MESA,5.544936790524722,1.2372426340827016
-119.03061562885976,34.96359614729834,195.175,2010,TOWN,5.279007118013537,1.1779057036670615
-116.5239977279261,33.139640130100666,177.2968,2010,FELIPE,5.183449577428175,1.1565839343328597
-118.54363048804859,34.776969764361034,171.4515,2010,NEENACH,5.150116037518405,1.1491462162344785
-118.92195829061625,34.92782582044743,151.187,2010,BASE,5.025110027850568,1.1212536052777777
-116.9277344439616,33.66378504740175,126.6658,2010,RANCH,4.849415911977745,1.0820509490659382
-118.49864660586401,34.74668821191909,121.6214,2010,LANCASTER,4.809101559656414,1.0730556011761991
-118.46410998451816,35.112506276276456,118.058,2010,TUCKER,4.77961076933117,1.0664753164080238
-117.0531313954898,33.94808416356953,112.3239,2010,PALMER,4.7302500901837305,1.0554614601648205
-116.1861639658793,33.9327701957387,110.6722,2010,KEYS,4.715567794168091,1.0521853971035042
-117.41067044095098,33.592255870193995,109.516,2010,TENAJA,4.705160306855914,1.0498631727927954
-117.0477430051798,33.363310403381334,100.9289,2010,PALA 5,4.624275511402283,1.0318153354296535
-117.77420684843904,34.41665949044573,100.5452,2010,LARGOVISTA,4.620504019553275,1.030973801849386
-117.0550595327614,33.90119383344215,99.83749,2010,GILMAN,4.613510211093632,1.0294132722477385
-117.26803740540213,34.02785693726766,95.77493,2010,SCOTT,4.572387973136145,1.0202376607066224
-116.58641543296154,33.86558007799305,82.34436,2010,ANGEL,4.422980940440618,0.9869004455739677
-116.92209046620268,33.52290306637784,80.65556,2010,MINTO,4.402509912627779,0.9823327418596861
-116.902454862104,33.619014930942534,79.41943,2010,SADDLE,4.387255813654902,0.9789290923129481
-119.03017725934102,34.25536114619082,77.9688,2010,LOMA,4.369052837750119,0.9748674593841358
-118.4103841474441,35.3283832880214,77.23707,2010,BACK,4.35974357615008,0.9727902823524553
-119.99249732061804,34.73798579448948,74.59801,2010,FIGUEROA,4.325429960087715,0.9651338797051882
-117.32017523384913,34.283121436381904,65.98511,2010,MILLER,4.2044703558862935,0.9381441438482344
-117.267950516619,33.548728507852495,64.97097,2010,CLINTON,4.189214796779858,0.9347401685016615
-116.86502034647279,33.715453731721084,63.68459,2010,FAIRVIEW,4.169522996940564,0.930346334049909
-117.10897270277867,33.7348794095375,55.71669,2010,LEON,4.038068523680424,0.9010148763791467
-116.94503458789163,32.92195433896567,55.16428,2010,SLAUGHTERHOUSE,4.028280967639869,0.8988309774323558
-116.6553473097109,33.95302483166697,52.05724,2010,WHITEWATER,3.971371330771686,0.8861327210439691
-116.44547226432405,33.11176499384079,49.86191,2010,NARROWS,3.9291143133588333,0.8767039059812444
-118.61931775248419,35.2587312589116,48.09394,2010,CALIENTE,3.8937356055948094,0.8688098492520132
-116.69633071313902,33.871610463059646,46.96871,2010,PACIFIC,3.8705489233450017,0.8636362011283029
-117.65915135756671,33.87333780358248,46.58533,2010,RIVER,3.8625245204587553,0.8618457148271992
-118.50689641974321,34.45759846234854,44.6334,2010,HASKELL,3.8206399045456063,0.8524999937707427
-117.14485399441169,33.630450546665585,44.047,2010,SCOTT,3.8077063891621505,0.84961413641195
-118.85026676830542,34.171604175844,41.61283,2010,HAMPSHIRE,3.7521553816405477,0.8372190312072482
-117.36723424198755,34.1453214520728,40.11037,2010,CACTUS,3.716260401112535,0.829209778453508
-117.28792360651265,33.59662545425849,38.90894,2010,ROCK,3.6866003589484673,0.8225917284954304
-117.4385434044984,33.64370118384955,38.37838,2010,LONG,3.6732169347314874,0.8196054829065612
-118.68397786041375,34.56640864558055,37.50243,2010,RAMP,3.650721356185069,0.8145860408628673
-118.55143311465442,34.35804807555186,33.81783,2010,NEWHALL,3.550129611892583,0.792140988849275
-116.56976213674334,32.58372158973622,31.9204,2010,BORDER 12,3.494092526403337,0.7796374249898084
-117.3039442530387,33.75346978532486,31.60417,2010,GILMER,3.484440194302779,0.777483698582405
-120.55223356069645,35.443359418801826,29.55973,2010,ROCKY,3.419683129180756,0.7630344442709857
